8
9
6
5
5
7
9
8
8
8
7
7
9
6
6
8
10
9
8
7
5
2
3
4
5
6
8
6
9
7
10
7
4
4
8
10
8
3
3
4
4
6
8
8
7
6
7
8
7
8
10
10
11
9
7
4
4
7
6
8
10
9
8
8
8
11
8
8
10
10
9
9
12
17
14
16
15
14
10
10
16
12
9
16
19
21
23
24
25
16
19
18
17
19
17
19
17
18
17
18
20
18
19
21
22
22
23
19
21
20
20
24
29
29
22
23
27
28
24
26
21
22
28
28
30
32
33
28
26
27
28
28
24
25
27
30
30
30
25
22
25
27
26
23
23
27
28
29
29
23
26
25
26
27
26
27
29
29
33
34
34
29
31
33
33
28
31
29
28
28
28
28
30
25
24
29
27
26
29
33
34
33
35
36
37
37
37
35
34
34
35
34
34
32
29
30
30
30
30
32
35
36
35
34
34
34
34
35
35
35
35
34
33
32
32
33
33
33
30
29
27
32
34
34
34
35
36
35
35
35
35
35
35
30
29
29
31
32
28
32
31
33
33
33
32
28
27
27
29
29
31
27
27
28
28
25
25
26
26
25
27
28
29
28
26
27
28
28
26
27
26
23
25
25
26
27
27
27
26
25
25
25
25
24
25
24
24
25
26
21
21
23
24
26
22
22
22
24
26
23
23
21
18
17
18
19
20
15
17
18
18
17
17
17
14
15
16
15
17
14
15
16
16
16
15
16
13
12
10
11
13
14
15
13
11
13
11
10
10
10
12
10
9
9
9
11
15
16
13
9
9
6
6
11
8
4
4
4
8
6
7
8
6
2
4
7
